id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8356680,Modern Studio Apartment,44048197,Johnny,,Strathcona,49.27662,-123.096,Entire home/apt,88,2,320,2021-11-27,4.52,1,19,19,21-157209
8371276,2 Bdrm Yaletown Apt - Ocean View,44119876,Tristan & Donna & Darrell,,Downtown,49.2732,-123.12485,Entire home/apt,245,30,92,2021-08-31,1.23,1,152,2,19-162459
8423376,East Vancouver Character house,44361928,Nicholas,,Grandview-Woodland,49.26464,-123.0651,Entire home/apt,125,4,5,2019-09-24,0.07,1,0,0,19-162370
8429321,Home sweet home,17382128,Linda,,Fairview,49.25904,-123.12737,Entire home/apt,140,4,72,2021-11-20,2.33,1,56,24,21-157819
8434517,Large 1 bedroom with balcony and free parking,10634725,Janine,,Mount Pleasant,49.26132,-123.08084,Entire home/apt,120,14,79,2021-11-13,1.13,1,86,2,18-549595
8470134,Modern downtown one-bedroom condo,44605546,Joseph,,Downtown,49.2785,-123.10929,Entire home/apt,110,90,25,2018-08-31,0.33,1,0,0,
8520011,Yaletown 1 bedroom apartment,10298057,Giulia,,Downtown,49.27547,-123.12492,Entire home/apt,110,31,24,2018-09-06,0.33,1,365,0,
8541289,Stylish Executive Condo (License 21-156380),537767,Jorge,,Downtown,49.27895,-123.12466,Entire home/apt,250,3,80,2021-10-01,1.12,1,141,18,21-156380
8558636,Private Suite at Cambie Village - Monthly Rental,1639970,Christine,,Riley Park,49.25521,-123.11131,Entire home/apt,100,30,30,2020-12-18,0.40,1,224,1,City of Vancouver #19 317105 SL
8571883,Spacious Sunny South Room in East Vancouver,44869724,Jennifer,,Renfrew-Collingwood,49.2581,-123.05409,Private room,76,30,41,2021-10-08,0.55,3,156,8,21-157155
8616836,"Bright boutique studio, Mt Pleasant",29308677,Allison & Steve,,Riley Park,49.24796,-123.09164,Entire home/apt,68,6,6,2018-11-13,0.08,1,0,0,18-603650
8629414,"West Kits Seaside,  modern executive garden suite",45173875,Tim,,Kitsilano,49.27237,-123.18102,Entire home/apt,300,3,33,2021-04-15,1.00,2,69,3,21-157397
8647934,Updated Character Home in Heart of Kitsilano,40724263,Robyn,,Kitsilano,49.26029,-123.17737,Entire home/apt,625,3,8,2019-09-02,0.12,1,0,0,18-627793
8672239,Vancouver Green Garden Oasis,45552609,Greg  Duifhuis,,Sunset,49.22846,-123.09686,Entire home/apt,120,5,111,2021-11-09,1.50,1,43,18,21-156955
8685139,Bright room near Mount Pleasant W/ Self Check-in,22467358,Yashu,,Kensington-Cedar Cottage,49.25203,-123.08339,Private room,60,2,108,2021-11-30,1.55,1,41,15,20-159943
8697713,Spacious retreat in the heart of Kitsilano,45662818,Marnie,,Kitsilano,49.2678,-123.16855,Private room,79,3,3,2018-10-15,0.07,1,0,0,18-574337
8721425,Quiet Bedroom in Super Location,45774764,Carol,,Riley Park,49.24984,-123.11016,Private room,55,7,93,2020-07-31,1.25,1,213,0,21-156776
8743634,Mt Pleasant - Large 2 Bedroom Suite BL# 21-157117,25391127,Hilary,,Mount Pleasant,49.25945,-123.09143,Entire home/apt,122,2,228,2021-11-21,3.14,1,192,17,21- 157117
8763381,Large & Bright Guest Room with Sitting area,44869724,Jennifer,,Renfrew-Collingwood,49.25735,-123.05444,Private room,64,30,68,2019-09-23,0.93,3,0,0,21-157155
8777498,Beautiful Home with Private Rooms-2,7042224,Yossi,,South Cambie,49.25568,-123.11845,Private room,85,30,1,2015-11-28,0.01,3,0,0,
8780405,Modern Urban Getaway - Monthly Rentals,37417159,Reza,,Mount Pleasant,49.27047,-123.10158,Entire home/apt,200,31,40,2021-11-28,0.54,1,172,1,
8801413,Tranquil West bedroom,44869724,Jennifer,,Renfrew-Collingwood,49.25754,-123.05546,Private room,54,30,38,2021-10-02,0.56,3,0,2,21-157155
8868498,Mount Pleasant Makespace,205273,Thyrza,,Mount Pleasant,49.26304,-123.09238,Entire home/apt,120,2,112,2021-11-28,1.64,1,78,26,21-156926
8871507,Vancouver with central access to all areas.,25048648,Ben,,Hastings-Sunrise,49.28,-123.03955,Private room,93,1,80,2019-09-08,1.21,2,69,0,18-550234
8900687,Trendy apt in trendy neighborhood,4204424,Bryce,,Downtown Eastside,49.28033,-123.1008,Entire home/apt,85,90,10,2021-03-20,0.16,1,275,3,
8929055,"►Great Location - Modern, Quiet, Clean & Healthy",11063197,Monika,,West End,49.28679,-123.13305,Entire home/apt,140,28,59,2021-11-20,0.82,1,34,1,19-163701
8935357,Quiet Garden Retreat on Main Street,46473646,Mary,,Sunset,49.21915,-123.10273,Entire home/apt,105,30,22,2018-08-18,0.32,1,0,0,
8941830,STUDIO English Bay. Great Location! Free Parking!,14988946,Alex,,West End,49.2804,-123.13603,Entire home/apt,122,30,174,2021-08-07,2.37,1,80,1,
8953034,Spacious 1 bedroom Mount Pleasant apartment,9608363,Elena,,Mount Pleasant,49.26629,-123.09707,Entire home/apt,205,7,7,2021-09-12,0.17,1,16,2,21-157335
9016662,New furnished room in Spain house !(Female only),47080508,Yat Sing,,Hastings-Sunrise,49.27371,-123.05007,Private room,68,186,0,,,2,363,0,
9046022,Downtown Living -  2 Bedroom with Parking (E2),23977001,Emma,,Downtown,49.28295,-123.12323,Entire home/apt,145,30,34,2021-07-16,0.50,12,152,3,
9074376,4 Bedroom House in central Vancouver,28017156,Juliette,,Kensington-Cedar Cottage,49.24794,-123.08124,Entire home/apt,225,4,2,2018-09-02,0.04,1,0,0,18-606443
9188482,Kitsilano off Broadway,3842332,Lynn,,Kitsilano,49.26454,-123.17314,Entire home/apt,120,60,96,2018-08-29,1.32,1,126,0,
9198515,The Entire 3 Bedroom House Minutes from Downtown,16746695,Teresa,,Mount Pleasant,49.26023,-123.09239,Entire home/apt,475,2,29,2019-09-10,0.47,1,0,0,18-598353
9201061,high rise studio apartment near skytrain,47789746,Ann W,,Victoria-Fraserview,49.21929,-123.07629,Shared room,27,180,2,2017-05-27,0.03,1,0,0,
9237061,Beach Apartment-Kitsilano Beach - 30 day+ !,4484250,Karen,,Kitsilano,49.27098,-123.16064,Entire home/apt,139,30,23,2021-09-10,0.34,6,199,5,
9259030,Private Comfort & Amazing Views - Infant upstairs!,9093699,Mike & Steph,,Hastings-Sunrise,49.28959,-123.05161,Entire home/apt,50,3,320,2020-09-05,4.31,1,0,0,19-162037
9315705,Kitsilano 1 bedroom 1.5 bath near the beach.,17432096,Jack,,Kitsilano,49.26672,-123.16668,Entire home/apt,197,3,6,2019-11-18,0.13,3,144,0,18-611405
9318501,Private Home,48363102,James,,Riley Park,49.24738,-123.10184,Entire home/apt,400,4,8,2018-07-17,0.11,1,0,0,19-204434
9319614,Female only - long term until December,48372635,Rosa,,Kensington-Cedar Cottage,49.25716,-123.0724,Private room,57,30,7,2018-08-21,0.17,1,0,0,
9463446,Cozy 1 bdr studio with kitchen,1323325,Julie,,Renfrew-Collingwood,49.26017,-123.05562,Entire home/apt,85,2,153,2019-12-25,2.08,1,0,0,18-577738
9490187,Bright Urban Retreat,16623975,Kayla,,Downtown,49.28143,-123.1256,Entire home/apt,143,90,4,2016-07-31,0.06,1,0,0,
9515931,"Modern, new laneway house.",9723161,Marina,,Hastings-Sunrise,49.26346,-123.0526,Entire home/apt,145,2,70,2021-11-19,0.97,1,0,11,18-561541
9533778,2 Bedrm Main near Commercial Drive,26186733,Nicola,,Grandview-Woodland,49.28003,-123.06204,Entire home/apt,120,3,39,2020-01-04,0.56,1,0,0,18-578937
9562576,Luxury DT Loft w/ King Bed & Parking! Long term :),19059944,Kieran,,Downtown,49.27546,-123.12481,Entire home/apt,300,30,42,2021-08-01,0.58,5,209,1,
9592923,Modern urban flat with a walk score of 10/10!,26915703,Chris,,Mount Pleasant,49.26587,-123.0999,Entire home/apt,169,1,51,2021-11-28,0.75,1,98,24,21-158202
9615787,Amazing 1 bedroom apartment with parking,15611109,Betty,,Downtown,49.27752,-123.11993,Entire home/apt,135,30,198,2021-10-19,2.73,1,48,7,
9636681,Stunning views in heart of Gastown,6773625,Sasha,,Downtown Eastside,49.28377,-123.1061,Entire home/apt,149,90,23,2021-09-02,0.31,2,18,2,20-114695
9700554,Gastown/Railtown Loft in Vancouver,4770709,James & Leanne,,Downtown Eastside,49.28389,-123.0991,Entire home/apt,110,30,122,2021-09-19,1.72,1,310,3,
9729113,Private Modern 2 BR Condo,16022248,Skyler,,Riley Park,49.25357,-123.09021,Entire home/apt,185,1,2,2019-08-04,0.07,2,0,0,19-161718
9867831,"Kitsilano 2 bedrooms, 2.5 baths near the beach.",17432096,Jack,,Kitsilano,49.26682,-123.16654,Entire home/apt,269,2,5,2021-11-02,0.68,3,212,5,18-611405
9901027,Hotel Room Double Bed + Shared Bathrooms,48804113,Front Desk,,Downtown Eastside,49.28198,-123.1112,Private room,131,1,134,2021-11-25,1.85,6,172,18,Exempt
9901028,Sweet Suite Cambie Village,50918374,Reid And Julia,,Riley Park,49.25614,-123.11331,Entire home/apt,109,30,64,2021-10-01,0.88,1,54,2,
9979381,"Bright, Lovely, Spacious, Central",48820525,Marc,,Riley Park,49.2564,-123.09368,Entire home/apt,169,4,12,2021-08-02,0.17,1,0,2,20-159829
10060002,Gorgeous Duplex in Kitsilano,16302280,Ginger,,Kitsilano,49.25956,-123.15474,Entire home/apt,195,2,1,2019-02-15,0.03,1,2,0,21-156386
10154874,Downtown Davie 1 bed condo 720sq/ft,10057959,Kris,,Downtown,49.27782,-123.12991,Entire home/apt,215,2,41,2019-02-11,0.63,1,0,0,19-161064
10231101,Zen Den Kitsilano Beach Paradise,9562903,Reva,,Kitsilano,49.27269,-123.15382,Entire home/apt,93,30,32,2021-08-30,0.46,2,140,3,
10487713,Great Space in the East Village,13377254,Suli,,Hastings-Sunrise,49.27541,-123.04736,Entire home/apt,95,30,34,2021-11-30,0.51,1,38,6,
10523480,West end haven,5581249,Lisa,,West End,49.28668,-123.13599,Entire home/apt,110,3,201,2021-10-10,2.83,1,46,17,21-157051
10541223,"Vancouver, Apartment Garden Level/Bsmt Suite",54357959,Paula,,South Cambie,49.25291,-123.11915,Entire home/apt,97,1,194,2021-11-29,2.89,1,2,35,21-156274
10598712,New 1200sqft Spacious Central Netflix Pool Aircon,8763079,Conor,,West End,49.28301,-123.12357,Entire home/apt,285,30,61,2021-07-12,0.89,3,259,3,19-185177
10598772,NEW EXECUTIVE BASEMENT SUITE WITH PRIVATE ENTRANCE,29221250,Larry,,Marpole,49.20777,-123.14613,Entire home/apt,90,5,60,2021-11-18,0.87,1,341,6,21-156275
10612995,Bright corner suite loft.,5970582,Megan,,Fairview,49.26545,-123.14055,Entire home/apt,250,3,23,2019-09-27,0.34,1,68,0,18 613808 SA
10618317,Willow Tree Fort,36640532,Ned & Anita,,Kensington-Cedar Cottage,49.24354,-123.07279,Entire home/apt,100,3,3,2018-10-01,0.06,1,0,0,18-608566
10679492,"Dunbar, West Point Grey Entire House",55164515,Tasso,,Dunbar Southlands,49.25779,-123.1951,Entire home/apt,435,14,1,2016-08-03,0.02,1,0,0,20-195715
10811008,Residency Boutique Suites - King suite,2693243,John,,Downtown,49.28593,-123.11571,Entire home/apt,153,1,56,2020-10-05,0.80,4,0,0,Exempt
10924322,Modern Open-Concept Space,54258070,Ken,,Downtown Eastside,49.28196,-123.10734,Entire home/apt,200,3,74,2020-01-18,1.06,1,0,0,20-160885
10946286,Very Vancouver! Main St. Apartment,9073956,Sylvia,,Downtown Eastside,49.27912,-123.10065,Entire home/apt,135,32,41,2016-09-08,0.59,1,0,0,
10964894,GREAT 1 BDRM in DOWNTOWN,56878312,Dani & Bob,,Downtown,49.27462,-123.12576,Entire home/apt,82,89,33,2021-05-31,0.48,1,67,1,
10969354,Nice Main Street 2 Bedroom Garden Suite,3223934,Andre,,Riley Park,49.23467,-123.10364,Entire home/apt,149,30,1,2017-12-28,0.02,1,66,0,
10992078,Cozy Modern 2BR Suite Near UBC,37451224,Karen,,Dunbar Southlands,49.25315,-123.17653,Entire home/apt,88,30,165,2021-08-30,2.33,1,128,2,21-161027
11082375,Beautiful Kits Suite,8395120,Lisa & Caroline,,Kitsilano,49.25955,-123.15479,Entire home/apt,150,4,48,2021-09-23,0.71,2,201,7,21-158785
11102652,Modern Olympic Village walk-up,5775298,Rich,,Mount Pleasant,49.2691,-123.10345,Entire home/apt,150,365,32,2018-08-21,0.46,1,365,0,
11207279,Modern Boutique Style on the Park,5154126,Connie,,West End,49.29236,-123.13609,Entire home/apt,119,30,75,2021-02-23,1.07,2,0,2,
11242550,Single bedroom with private access,34594484,Michelle,,Renfrew-Collingwood,49.25319,-123.03326,Private room,45,30,39,2021-11-07,0.60,3,153,3,
11257559,SPACIOUS 2 BEDROOM AT UNBEATABLE LOCATION!!,8521181,Reza,,Downtown,49.27747,-123.11853,Entire home/apt,125,90,1,2017-09-04,0.02,1,149,0,
11261229,The Patio Suite @ Grandview House,21294269,Robert,,Grandview-Woodland,49.27272,-123.06948,Entire home/apt,161,5,90,2021-11-24,1.30,2,157,7,21-157283
11355778,Cute East Van Garden Suite,2777263,Tami,,Grandview-Woodland,49.27223,-123.06423,Private room,96,2,65,2021-12-06,0.95,1,52,13,21-271066
11361362,Charming cottage in awesome area,2431760,Charlie,,Kensington-Cedar Cottage,49.25747,-123.07134,Entire home/apt,200,5,18,2019-09-15,0.27,1,0,0,19-160994
11378706,Kitsilano Heritage House,38522611,Abigail And Milton,,Kitsilano,49.26823,-123.16443,Entire home/apt,350,7,11,2018-07-28,0.17,1,0,0,19-161001
11393844,"Comfy, Artsy, 3-Bed Downtown House (Semi-Detached)",14054756,Sean,,Downtown Eastside,49.27779,-123.08743,Entire home/apt,358,10,126,2021-10-31,1.88,1,51,2,21-156330
11401593,Modern 2 bedroom 1100 SF  in Kitsilano,9567509,Dee,,Kitsilano,49.25919,-123.16995,Entire home/apt,250,3,147,2021-11-08,2.14,1,334,14,21-157246
11441600,Kitsilano Apartment by the Beach!,60126510,Tim,,Kitsilano,49.27431,-123.15094,Entire home/apt,130,30,53,2018-08-24,0.75,1,0,0,
11456532,"Riley Park, pets welcome, free parking, long term",13356770,Johanna,,Riley Park,49.2347,-123.09793,Entire home/apt,110,30,38,2021-10-01,0.58,1,61,2,
11459956,Master-bedroom with bathroom in a new Townhouse,36231569,Yu,,Renfrew-Collingwood,49.23359,-123.04695,Private room,90,30,31,2021-09-17,0.44,2,241,3,
11512985,Contemporary Coach House in the Heart of Vancouver,60671485,Vivian,,Riley Park,49.2477,-123.11188,Entire home/apt,175,5,115,2021-10-31,1.66,1,182,22,21-156229
11531546,VGH UBC Executive Luxury Bright 1BR Apartment,6117410,Pamela,,Fairview,49.26107,-123.11587,Entire home/apt,111,90,33,2020-06-05,0.47,3,193,0,
11546735,Vancouver Single Room in Kensington-Cedar Cottage,60939105,Thanh,,Kensington-Cedar Cottage,49.24781,-123.06591,Private room,35,30,6,2017-08-26,0.09,3,261,0,
11548616,A sweet little East Van suite,22893837,Am And John,,Hastings-Sunrise,49.28024,-123.04351,Entire home/apt,91,3,117,2021-11-28,1.74,2,58,21,21-156533
11550687,Vancouver Double Room in Kensington-Cedar Cottage,60939105,Thanh,,Kensington-Cedar Cottage,49.24616,-123.0657,Private room,40,30,6,2019-04-02,0.11,3,254,0,
11588321,Downtown Vancouver Robson Street,13642191,Jay,,Downtown,49.27864,-123.11727,Entire home/apt,250,2,16,2021-10-24,0.23,1,52,1,Exempt
11624015,Modern new home in the heart of Van,51695,Natasha & Paolo,,Riley Park,49.24626,-123.09144,Entire home/apt,750,3,18,2019-08-17,0.27,2,160,0,21-156914
11638140,"Beautiful, bright & sunny  3BR in Posh Kitsilano",55967577,Mirriam,,Kitsilano,49.26907,-123.17436,Entire home/apt,461,3,97,2021-10-25,1.45,1,214,12,21  -  156537
11676181,"SPACIOUS, BRIGHT AND BEAUTIFUL APARTMENT",62007305,Nick,,Fairview,49.25809,-123.14494,Entire home/apt,138,60,0,,,1,78,0,
11677580,Walk Everywhere! Sunny 1Br Downtown Vancouver,9131668,Michèle,,Downtown,49.27928,-123.1249,Entire home/apt,150,8,106,2021-11-03,1.52,1,54,2,20-160275
11677752,Live in a sunny laneway house for a long stay!,62021356,Anneke,,Sunset,49.22699,-123.09834,Entire home/apt,140,28,17,2021-09-26,0.25,1,90,3,21-157036
11688698,GG House - A Double Bed #2,60939105,Thanh,,Kensington-Cedar Cottage,49.24719,-123.06355,Private room,40,30,5,2018-08-31,0.07,3,229,0,
11722747,VGH UBC Executive Bright Luxury Studio Apartment,6117410,Pamela,,Fairview,49.26,-123.11831,Entire home/apt,100,180,35,2020-02-13,0.51,3,163,0,
11804380,In the heart of East Village A Loft,62870356,Maya,,Hastings-Sunrise,49.28223,-123.05257,Entire home/apt,150,30,13,2018-09-30,0.19,2,159,0,
11868866,YALETOWN SKYLINE TOWNHOUSE PARKING INCLUDED,1340389,Susan,,Downtown,49.27922,-123.12049,Entire home/apt,250,2,144,2021-08-23,2.07,1,152,8,21-157456
11922799,Yaletown Fully Furnished Studio at English Bay,63610793,Jenny,,Downtown,49.27539,-123.13316,Entire home/apt,80,30,37,2021-11-30,0.57,1,158,3,19-161751
11941603,Stunning Kits Oasis!!!,63753823,Jeremy,,Kitsilano,49.26999,-123.16867,Private room,76,1,191,2020-03-19,2.80,1,71,0,20-161185
11950355,New Duplex in East Vancouver,15546052,Amanda,,Mount Pleasant,49.26113,-123.07866,Entire home/apt,250,3,1,2018-08-04,0.02,1,0,0,18-607924
11950920,Beachfront Basement with Hot Tub and Steam Room,36040844,Deb And Jim,,West Point Grey,49.27017,-123.20673,Entire home/apt,129,4,153,2021-12-03,2.27,4,281,27,21-156284
12065039,Large bright 3bedroom 5min from downtown Vancouver,34793582,Kevin,,Mount Pleasant,49.26469,-123.10397,Entire home/apt,151,30,14,2018-08-17,0.21,3,365,0,
12083773,Two Bedroom Kits Beach Charm,64763529,Aiza And Keenan,,Kitsilano,49.27046,-123.1572,Entire home/apt,161,21,49,2019-08-31,0.71,1,0,0,19-243326
12156919,M.C.M. Sky Port (mid-century modern atomic style),13505875,Jordan,,Grandview-Woodland,49.28021,-123.06581,Entire home/apt,189,30,14,2021-03-07,0.20,2,267,1,
12157772,Bright Private suite to explore Van,63956042,Dave,,Sunset,49.22312,-123.0865,Entire home/apt,95,2,112,2019-10-11,1.65,1,0,0,19-161278
12209150,Boutique Suites - King Suite,2693243,John,,Downtown,49.28641,-123.11897,Entire home/apt,153,1,59,2021-11-13,0.95,4,0,15,Exempt
12210228,Residency Boutique Suites - Kingroom,2693243,John,,Downtown,49.28622,-123.119,Entire home/apt,121,1,42,2021-11-01,0.85,4,5,11,Exempt
12211949,Modern loft Downtown Vancouver,65683668,Megan,,Downtown,49.27858,-123.12091,Entire home/apt,151,3,39,2021-12-03,0.57,1,68,16,21-157988
12213507,"LUXURY PENTHOUSE THE CARLYLE, ALBERNI",4292086,Anne,,West End,49.28256,-123.12658,Entire home/apt,279,30,32,2021-10-01,0.47,18,341,3,18-615266
12245225,Beach Side 30 days +,4484250,Karen,,Kitsilano,49.27235,-123.16137,Entire home/apt,129,30,51,2021-09-30,0.75,6,84,5,
12274044,Shangri-la Luxury Condo w/ Amazing Views Downtown,66121955,Jake,,Downtown,49.28598,-123.12267,Entire home/apt,385,30,5,2017-09-22,0.08,3,365,0,
12304783,MODERN COACH HOUSE WITH COURTYARD | NEAR DOWNTOWN,66346226,Marina,,Hastings-Sunrise,49.27648,-123.04172,Entire home/apt,110,2,111,2021-12-06,2.82,1,95,28,21-157493
12309772,Great Location! Spacious 2bed2bath,930612,Melanie,,Downtown,49.28692,-123.12493,Entire home/apt,154,2,129,2021-11-06,1.88,1,68,7,19-25211
12321367,Industrial Loft with Mountain Views,9734530,Felix,,Downtown Eastside,49.28295,-123.10105,Entire home/apt,150,30,16,2018-07-30,0.27,1,0,0,
12336968,City Cottage - 6BR/4BA >2500 Sqft Family friendly,20336707,Ellen & Juan,,Kensington-Cedar Cottage,49.25291,-123.08406,Entire home/apt,1500,5,49,2019-08-25,0.73,1,0,0,21-156595
12345888,Arty Apt with Private Patio in 110 yr-old bldg,30064922,Emily,,Fairview,49.26448,-123.12735,Entire home/apt,170,2,88,2021-09-05,1.28,2,0,6,21-157217
12365462,D50 1 BR Lofty Living on The Drive,30899,Rami,,Grandview-Woodland,49.26403,-123.06873,Entire home/apt,90,180,0,,,39,0,0,18-606736
12391067,E1 - Chic Downtown Condominium near Robson Street Boutiques,21783759,Viviena,,Downtown,49.28252,-123.12331,Entire home/apt,105,30,26,2021-11-17,0.39,7,280,4,
12423800,Georgian Colonial near UBC,67199819,Beryl,,Dunbar Southlands,49.24887,-123.18715,Entire home/apt,314,5,78,2021-09-01,1.14,1,224,5,19-162870
12449836,Big Bright Room in Kitsilano,67357296,Zara,,Kitsilano,49.26945,-123.15291,Private room,99,1,13,2020-02-16,0.44,1,0,0,19-260937
12455740,Fully Furnished One Bedroom Downtown  Vancouver,67281223,Karim,,Downtown,49.28528,-123.11284,Entire home/apt,149,120,3,2019-07-31,0.07,2,365,0,
12511561,Studio Loft near Granville Island,14855120,Jim,,Fairview,49.26567,-123.13877,Entire home/apt,89,30,4,2016-09-01,0.06,1,0,0,
12522460,"Room in 110-yr old bldg: arty, spacious, central!",30064922,Emily,,Fairview,49.26274,-123.12739,Private room,118,2,50,2021-11-27,0.74,2,3,6,21-157217
12522873,Modern Gastown Loft,11590288,Shannon,,Downtown Eastside,49.28188,-123.10724,Entire home/apt,185,2,9,2018-08-27,0.13,1,0,0,18-608699
12542874,Mount Pleasant- stunning family home,22096754,Evie,,Mount Pleasant,49.25859,-123.07775,Entire home/apt,275,5,27,2021-08-25,0.40,2,0,2,19-163165
12561247,"Beautiful,bright space,fab location,chic style",726292,Dilesh,,Fairview,49.26727,-123.14131,Private room,125,2,159,2021-11-08,2.38,1,359,12,21-156258
12603779,Bright Spacious Kitsilano Apartment,68401435,Shaun,,Kitsilano,49.26367,-123.15108,Entire home/apt,120,180,11,2017-11-22,0.16,1,224,0,
12604369,Chloe’s Garden Suite- Air Conditioned! Renovated!,12590876,Erin,,Riley Park,49.25394,-123.10394,Entire home/apt,159,1,285,2021-11-21,4.30,1,136,36,21-157072
12606189,Cozy Quiet DT Vancouver Studio w/ weekly Laundry,56384031,Maddi,,Downtown,49.27936,-123.12572,Entire home/apt,95,30,36,2021-11-16,0.54,6,287,3,
12608756,Bright & Cozy Studio,29575891,Sina,,West End,49.29025,-123.13413,Entire home/apt,58,3,87,2021-11-30,1.32,1,11,5,20-159795
12611121,"spacious, funky, character, 3 bdrm., well located",2452257,Harvey,,Marpole,49.2153,-123.14121,Entire home/apt,190,3,65,2021-11-14,0.95,1,247,8,21-157361
